,android_total_ratings,ios_file_size,ios_current_ratings,ios_all_ratings,android_avg_rating,android_rating_1,android_rating_4,android_rating_5,android_rating_2,android_rating_3,android_file_size
2016-08-05 10:00:00,2852729.0,104.0,34535.0,175606.0,4.0,415542.0,348215.0,1728332.0,133845.0,226795.0,60.0
2016-08-05 10:10:00,2852729.0,104.0,34535.0,175606.0,4.0,415542.0,348215.0,1728332.0,133845.0,226795.0,60.0
2016-08-05 10:20:00,2852729.0,104.0,34535.0,175606.0,4.0,415542.0,348215.0,1728332.0,133845.0,226795.0,60.0
2016-08-05 10:30:00,2852729.0,104.0,34535.0,175606.0,4.0,415542.0,348215.0,1728332.0,133845.0,226795.0,60.0
2016-08-05 10:40:00,2852729.0,104.0,34535.0,175606.0,4.0,415542.0,348215.0,1728332.0,133845.0,226795.0,60.0
2016-08-05 10:50:00,2890865.0,104.0,34535.0,175606.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 11:00:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 11:10:00,2890865.0,104.0,35518.0,175606.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 11:20:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 11:30:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 11:40:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 11:50:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 12:00:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 12:10:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 12:20:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 12:30:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 12:40:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 12:50:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 13:00:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 13:10:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 13:20:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 13:30:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 13:40:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 13:50:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 14:00:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 14:10:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 14:20:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 14:30:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 14:40:00,2890865.0,104.0,35518.0,176486.0,4.0,420241.0,352530.0,1752899.0,135638.0,229557.0,60.0
2016-08-05 14:50:00,2944755.0,104.0,35518.0,176486.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 15:00:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 15:10:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 15:20:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 15:30:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 15:40:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 15:50:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 16:00:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 16:10:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 16:20:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 16:30:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 16:40:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 16:50:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 17:00:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 17:10:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 17:20:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 17:30:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 17:40:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 17:50:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 18:00:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 18:10:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 18:20:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 18:30:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 18:40:00,2944755.0,104.0,36591.0,177472.0,4.0,426769.0,358447.0,1788383.0,137730.0,233426.0,60.0
2016-08-05 18:50:00,2993158.0,104.0,36591.0,177472.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 19:00:00,2993158.0,104.0,37462.0,177472.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 19:10:00,2993158.0,104.0,37462.0,177472.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 19:20:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 19:30:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 19:40:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 19:50:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 20:00:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 20:10:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 20:20:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 20:30:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 20:40:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 20:50:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 21:00:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 21:10:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 21:20:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 21:30:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 21:40:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 21:50:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 22:00:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 22:10:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 22:20:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 22:30:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 22:40:00,2993158.0,104.0,37462.0,178290.0,4.0,432905.0,363583.0,1820082.0,139726.0,236862.0,60.0
2016-08-05 22:50:00,3055718.0,104.0,37462.0,178290.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-05 23:00:00,3055718.0,104.0,37462.0,178290.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-05 23:10:00,3055718.0,104.0,37462.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-05 23:20:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-05 23:30:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-05 23:40:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-05 23:50:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 00:00:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 00:10:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 00:20:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 00:30:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 00:40:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 00:50:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 01:00:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 01:10:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 01:20:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 01:30:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 01:40:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 01:50:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 02:00:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 02:10:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 02:20:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 02:30:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 02:40:00,3055718.0,104.0,38285.0,179054.0,4.0,439566.0,370276.0,1863347.0,141765.0,240764.0,60.0
2016-08-06 02:50:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 03:00:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 03:10:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 03:20:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 03:30:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 03:40:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 03:50:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 04:00:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 04:10:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 04:20:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 04:30:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 04:40:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 04:50:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 05:00:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 05:10:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 05:20:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 05:30:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 05:40:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 05:50:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 06:00:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 06:10:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 06:20:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 06:30:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 06:40:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 06:50:00,3104926.0,104.0,38285.0,179054.0,4.0,444726.0,375897.0,1897030.0,143332.0,243941.0,60.0
2016-08-06 07:00:00,3143473.0,104.0,38285.0,179054.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 07:10:00,3143473.0,104.0,38285.0,179054.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 07:20:00,3143473.0,104.0,39414.0,179054.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 07:30:00,3143473.0,104.0,38285.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 07:40:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 07:50:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 08:00:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 08:10:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 08:20:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 08:30:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 08:40:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 08:50:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 09:00:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 09:10:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 09:20:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 09:30:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 09:40:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 09:50:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 10:00:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 10:10:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 10:20:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 10:30:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 10:40:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 10:50:00,3143473.0,104.0,39414.0,180092.0,4.0,449471.0,380390.0,1922270.0,144668.0,246674.0,60.0
2016-08-06 11:00:00,3197133.0,104.0,39846.0,180092.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 11:10:00,3197133.0,104.0,39846.0,180092.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 11:20:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 11:30:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 11:40:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 11:50:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 12:00:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 12:10:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 12:20:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 12:30:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 12:40:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 12:50:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 13:00:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 13:10:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 13:20:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 13:30:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 13:40:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 13:50:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 14:00:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 14:10:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 14:20:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 14:30:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 14:40:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 14:50:00,3197133.0,104.0,39846.0,180503.0,4.0,456393.0,386403.0,1956815.0,146866.0,250656.0,60.0
2016-08-06 15:00:00,3243907.0,104.0,39846.0,180503.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 15:10:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 15:20:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 15:30:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 15:40:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 15:50:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 16:00:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 16:10:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 16:20:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 16:30:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 16:40:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 16:50:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 17:00:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 17:10:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 17:20:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 17:30:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 17:40:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 17:50:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 18:00:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 18:10:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 18:20:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 18:30:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 18:40:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 18:50:00,3243907.0,104.0,40694.0,181299.0,4.0,463165.0,391624.0,1986399.0,148766.0,253953.0,60.0
2016-08-06 19:00:00,3281743.0,104.0,40694.0,182053.0,4.0,468420.0,395833.0,2010353.0,150408.0,256729.0,60.0
2016-08-06 19:10:00,3281743.0,104.0,41526.0,182053.0,4.0,468420.0,395833.0,2010353.0,150408.0,256729.0,60.0
2016-08-06 19:20:00,3281743.0,104.0,41526.0,182053.0,4.0,468420.0,395833.0,2010353.0,150408.0,256729.0,60.0
2016-08-06 19:30:00,3281743.0,104.0,41526.0,182053.0,4.0,468420.0,395833.0,2010353.0,150408.0,256729.0,60.0
2016-08-06 19:40:00,3281743.0,104.0,41526.0,182053.0,4.0,468420.0,395833.0,2010353.0,150408.0,256729.0,60.0
2016-08-06 19:50:00,3281743.0,104.0,41526.0,182053.0,4.0,468420.0,395833.0,2010353.0,150408.0,256729.0,60.0
2016-08-06 20:00:00,3281743.0,104.0,41526.0,182053.0,4.0,468420.0,395833.0,2010353.0,150408.0,256729.0,60.0
2016-08-06 20:10:00,3281743.0,104.0,41526.0,182053.0,4.0,468420.0,395833.0,2010353.0,150408.0,256729.0,60.0
2016-08-06 20:20:00,3281743.0,104.0,41526.0,182053.0,4.0,468420.0,395833.0,2010353.0,150408.0,256729.0,60.0
